policy	taxon_id	species_name	study_role	retained	curated_hybrid	label_flags	interpretation
exclude_curated_hybrids	F703511	Trichodelitschia bisporula	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F70536	Edhazardia aedis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F705562	Polychaeton citri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F706196	Saccharomyces arboricola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F708070	Mucor velutinosus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F710243	Colletotrichum fioriniae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F71933	Amanita rubescens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F72144	Remersonia thermophila	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F73868	Piromyces sp. E2	ingroup	True	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F741139	Lepidopterella palustris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F746128	Aspergillus fumigatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F76012	Neoconidiobolus thromboides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F76775	Malassezia restricta	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F76777	Malassezia sympodialis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F77020	Malassezia pachydermatis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F78915	Thamnocephalis sphaerospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F78921	Tieghemiomyces parasiticus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F796027	Sugiyamaella lignohabitans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F796604	Microbotryum silenes-dioicae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F80663	Piloderma croceum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F80884	Colletotrichum higginsianum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F82268	Hyaloraphidium curvatum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F82508	Trichosporon asahii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F84751	Pseudozyma flocculosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F84753	Moesziomyces antarcticus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F87287	Umbilicaria vellea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F87326	Amanita brunnescens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F89243	Laccaria amethystina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F89922	Naganishia friedmannii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F90408	Icmadophila ericetorum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F911321	Calcarisporiella thermophila	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F91480	Alyxoria varia	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F91625	Umbelopsis isabellina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F91930	Coniochaeta hoffmannii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F92988	Neophaeotheca triangularis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F933333	Amanita inopinata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F945690	Coelomomyces lativittatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F97331	Arthrobotrys flagrans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_curated_hybrids	F979620	Dissophora ornata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
